"x","predicted","std.error","conf.low","conf.high","response.level","group","Taxa"
-2.7449957989798,0.102755326988658,0.022900431747363,0.0578713055334089,0.147639348443907,"6","Shys","Shys"
-2.7449957989798,0.524926977223632,0.0959942997525042,0.336781606987581,0.713072347459682,"1","Plat","Plat"
-2.7449957989798,0.184557976546541,0.0192692558595654,0.146790929052905,0.222325024040176,"2","Plat","Plat"
-2.7449957989798,0.145134630681172,0.0318200048108258,0.082768567264062,0.207500694098282,"3","Plat","Plat"
-2.7449957989798,0.115410044197124,0.036896928078599,0.0430933940229053,0.187726694371343,"4","Plat","Plat"
-2.7449957989798,0.0246529698581638,0.0094813709462213,0.00606982427950565,0.043236115436822,"5","Plat","Plat"
-2.7449957989798,0.00531740149336823,0.00220568271275175,0.000994342815052192,0.00964046017168428,"6","Plat","Plat"
-2.69777159335354,0.650658292943439,0.0977248203973733,0.459121164568943,0.842195421317936,"1","Adgt","Adgt"
-2.69777159335354,0.154632614741576,0.030911886774671,0.0940464299690412,0.215218799514111,"2","Adgt","Adgt"
-2.69777159335354,0.103931121244645,0.0321175237588125,0.040981931404763,0.166880311084527,"3","Adgt","Adgt"
-2.69777159335354,0.0730689036394394,0.0284312921366198,0.0173445950177277,0.128793212261151,"4","Adgt","Adgt"
-2.69777159335354,0.0146035356593266,0.00637938435976214,0.00210017207065474,0.0271068992479986,"5","Adgt","Adgt"
-2.69777159335354,0.00310553177157313,0.00143251138685547,0.000297861045892882,0.00591320249725339,"6","Adgt","Adgt"
-2.69777159335354,0.905852715282325,0.022710893432421,0.861340182098053,0.950365248466597,"1","Pmas","Pmas"
-2.69777159335354,0.0500801799633516,0.0115914257218079,0.0273614030191369,0.0727989569075662,"2","Pmas","Pmas"
-2.69777159335354,0.025585641235624,0.00650545754840631,0.0128351787377934,0.0383361037334546,"3","Pmas","Pmas"
-2.69777159335354,0.0151190590865483,0.00404866548149422,0.00718382055736907,0.0230542976157274,"4","Pmas","Pmas"
-2.69777159335354,0.00278068047913532,0.000787638933442838,0.00123693653676582,0.00432442442150482,"5","Pmas","Pmas"
-2.69777159335354,0.000581723953015922,0.000179427453196205,0.000230052606913614,0.000933395299118231,"6","Pmas","Pmas"
-2.69777159335354,0.836553247740458,0.108150162396182,0.624582824521782,1.04852367095913,"1","Pver","Pver"
-2.69777159335354,0.083355254030376,0.0495037743734788,-0.0136703608404394,0.180380868901191,"2","Pver","Pver"
-2.69777159335354,0.0456601803987352,0.0321699158147832,-0.0173916959839254,0.108712056781396,"3","Pver","Pver"
-2.69777159335354,0.028071880557173,0.0216152162773421,-0.0142931648644615,0.0704369259788074,"4","Pver","Pver"
-2.69777159335354,0.00525610143797728,0.00422249981666337,-0.0030198461274099,0.0135320490033645,"5","Pver","Pver"
-2.69777159335354,0.00110333583528055,0.000902641923752741,-0.000665809826210772,0.00287248149677187,"6","Pver","Pver"
-2.69777159335354,0.488539411827215,0.0820346662928783,0.327754420409412,0.649324403245018,"1","Acor","Acor"
-2.69777159335354,0.189854473994917,0.0148039387623353,0.160839287191404,0.218869660798431,"2","Acor","Acor"
-2.69777159335354,0.156822413780565,0.0270579789347697,0.103789749573973,0.209855077987157,"3","Acor","Acor"
-2.69777159335354,0.130121178704747,0.0341020214878814,0.0632824447884884,0.196959912621006,"4","Acor","Acor"
-2.69777159335354,0.02848494316331,0.0092236971594064,0.0104068289265691,0.0465630574000509,"5","Acor","Acor"
-2.69777159335354,0.00617757852924528,0.00220180413447022,0.00186212172467226,0.0104930353338183,"6","Acor","Acor"
-2.69777159335354,0.681017114857401,0.0744185870566873,0.535159364445935,0.826874865268867,"1","Lobo_sp","Lobo_sp"
-2.69777159335354,0.145003611618013,0.0259303567480174,0.0941810462856236,0.195826176950402,"2","Lobo_sp","Lobo_sp"
-2.69777159335354,0.0940695364675735,0.0243365585654871,0.0463707581715691,0.141768314763578,"3","Lobo_sp","Lobo_sp"
-2.69777159335354,0.0644871094094903,0.0202992420527234,0.0247013260726916,0.104272892746289,"4","Lobo_sp","Lobo_sp"
-2.69777159335354,0.0127239025888116,0.00446147097102001,0.00397958016754145,0.0214682250100818,"5","Lobo_sp","Lobo_sp"
-2.69777159335354,0.00269872505871072,0.00101418521334181,0.000710958566907692,0.00468649155051374,"6","Lobo_sp","Lobo_sp"
-2.69777159335354,0.426427800554663,0.0808899639326266,0.267886384535971,0.584969216573355,"1","Menc","Menc"
-2.69777159335354,0.194858118045545,0.0110025629204057,0.173293490983914,0.216422745107176,"2","Menc","Menc"
-2.69777159335354,0.175891939987933,0.0256452456222422,0.125628182193655,0.226155697782211,"3","Menc","Menc"
-2.69777159335354,0.158397586339157,0.0387264638936316,0.0824951118590481,0.234300060819266,"4","Menc","Menc"
-2.69777159335354,0.0364324550921642,0.011505305858862,0.013882469977677,0.0589824402066514,"5","Menc","Menc"
-2.69777159335354,0.00799209998053807,0.00281198064858932,0.00248071918407943,0.0135034807769967,"6","Menc","Menc"
-2.69777159335354,0.198383444871896,0.0504906158791128,0.0994236561915886,0.297343233552203,"1","Spis","Spis"
-2.69777159335354,0.156210092433731,0.0210498058621323,0.114953231062391,0.19746695380507,"2","Spis","Spis"
-2.69777159335354,0.212281031039591,0.0113279105399735,0.190078734361151,0.234483327718031,"3","Spis","Spis"
-2.69777159335354,0.308229682477164,0.0420474402899135,0.225818213866835,0.390641151087493,"4","Spis","Spis"
-2.69777159335354,0.100554116627371,0.0256844451187603,0.0502135292317058,0.150894704023037,"5","Spis","Spis"
-2.69777159335354,0.0243416325502472,0.00770958327024581,0.00923112700475292,0.0394521380957416,"6","Spis","Spis"
-2.69777159335354,0.310985147700527,0.0628369057281129,0.187827075573487,0.434143219827567,"1","Abra","Abra"
-2.69777159335354,0.188261622465066,0.0130096045775008,0.162763266040057,0.213759978890075,"2","Abra","Abra"
-2.69777159335354,0.204710227476486,0.0162490573244056,0.172862660337924,0.236557794615048,"3","Abra","Abra"
-2.69777159335354,0.224052928203464,0.0406092163311019,0.144460326754108,0.303645529652819,"4","Abra","Abra"
-2.69777159335354,0.0586859230529451,0.0158808686526669,0.0275599924505067,0.0898118536553834,"5","Abra","Abra"
-2.69777159335354,0.0133041511015123,0.00420122126210895,0.00506990873669484,0.0215383934663297,"6","Abra","Abra"
-2.69777159335354,0.635954109628737,0.075896251419262,0.487200190285387,0.784708028972087,"1","Gspp","Gspp"
-2.69777159335354,0.158981981016155,0.0237773010340002,0.112379327339947,0.205584634692362,"2","Gspp","Gspp"
-2.69777159335354,0.108737131199459,0.0251460139935354,0.0594518494173897,0.158022412981529,"3","Gspp","Gspp"
-2.69777159335354,0.0774314688594349,0.0227361290914859,0.0328694746922691,0.121993463026601,"4","Gspp","Gspp"
-2.69777159335354,0.0155780258166957,0.00521099669093399,0.00536465997890763,0.0257913916544837,"5","Gspp","Gspp"
-2.69777159335354,0.00331728347951876,0.00119844833080891,0.000968367913801159,0.00566619904523637,"6","Gspp","Gspp"
-2.69777159335354,0.950582532563886,0.0250301720234771,0.901524296871028,0.999640768256743,"1","Atab","Atab"
-2.69777159335354,0.0269480155478548,0.0133131249202794,0.000854770182424438,0.0530412609132851,"2","Atab","Atab"
-2.69777159335354,0.0131831185652747,0.00684648755600859,-0.000235750465103783,0.0266019875956532,"3","Atab","Atab"
-2.69777159335354,0.00761133622500182,0.00405646784614805,-0.000339194657893113,0.0155618671078968,"4","Atab","Atab"
-2.69777159335354,0.00138566664526651,0.000753303439579004,-9.07809657384776e-05,0.00286211425627151,"5","Atab","Atab"
-2.69777159335354,0.000289330452716507,0.000161369980401424,-2.69488970562181e-05,0.000605609802489233,"6","Atab","Atab"
-2.69777159335354,0.0366559450169416,0.0204259651135152,-0.00337821095501974,0.0766901009889029,"1","Pdam","Pdam"
-2.69777159335354,0.0424301737460078,0.0214001269758745,0.000486695608709807,0.0843736518833059,"2","Pdam","Pdam"
-2.69777159335354,0.0932973342822959,0.0387614547721844,0.0173262789404362,0.169268389624156,"3","Pdam","Pdam"
-2.69777159335354,0.353110103765698,0.05697562293802,0.241439934810445,0.464780272720952,"4","Pdam","Pdam"
-2.69777159335354,0.334124515922214,0.0712309087026975,0.194514500278866,0.473734531565562,"5","Pdam","Pdam"
-2.69777159335354,0.140381927266843,0.0675429348046202,0.00800020763964995,0.272763646894035,"6","Pdam","Pdam"
-2.69777159335354,0.0543307071509268,0.0138893176209493,0.0271081448440287,0.0815532694578249,"1","Shys","Shys"
-2.69777159335354,0.0602030160320509,0.0132180177478963,0.0342961772991628,0.0861098547649389,"2","Shys","Shys"
-2.69777159335354,0.123477678141141,0.0200933911815881,0.0840953550979536,0.162860001184328,"3","Shys","Shys"
-2.69777159335354,0.3849970407548,0.0179989319507474,0.349719782371148,0.420274299138453,"4","Shys","Shys"
-2.69777159335354,0.279085730238335,0.0376139167489352,0.205363808092934,0.352807652383736,"5","Shys","Shys"
-2.69777159335354,0.0979058276827462,0.0213078273622571,0.0561432534639253,0.139668401901567,"6","Shys","Shys"
-2.69777159335354,0.526830729180516,0.0928921113293247,0.344765536527155,0.708895921833878,"1","Plat","Plat"
-2.69777159335354,0.184235986188224,0.0190071067804318,0.146982741448271,0.221489230928178,"2","Plat","Plat"
-2.69777159335354,0.144516723800505,0.0308480211420926,0.0840557133676735,0.204977734233337,"3","Plat","Plat"
-2.69777159335354,0.114674471631919,0.0355299424069922,0.0450370641414321,0.184311879122406,"4","Plat","Plat"
-2.69777159335354,0.0244663410200492,0.00911513354133021,0.00660100756476895,0.0423316744753294,"5","Plat","Plat"
-2.69777159335354,0.00527574817878596,0.00212496402505474,0.00111089522123539,0.00944060113633652,"6","Plat","Plat"
-2.65054738772727,0.64735817339988,0.0942460589864532,0.462639292101595,0.832077054698166,"1","Adgt","Adgt"
-2.65054738772727,0.155626960401743,0.0296403705597351,0.0975329016162411,0.213721019187245,"2","Adgt","Adgt"
-2.65054738772727,0.105008314472175,0.0310235070422005,0.0442033579953371,0.165813270949012,"3","Adgt","Adgt"
-2.65054738772727,0.0740359466705132,0.0276036366125206,0.0199338130676415,0.128138080273385,"4","Adgt","Adgt"
-2.65054738772727,0.0148184279755192,0.00621736262135699,0.002632621158834,0.0270042347922045,"5","Adgt","Adgt"
-2.65054738772727,0.00315217708016902,0.00140077552348391,0.000406707503715304,0.00589764665662273,"6","Adgt","Adgt"
-2.65054738772727,0.907103206472406,0.0216923942256689,0.86458689505165,0.949619517893161,"1","Pmas","Pmas"
-2.65054738772727,0.0494505045557571,0.0110975977608712,0.0276996126295372,0.0712013964819771,"2","Pmas","Pmas"
-2.65054738772727,0.025232903717032,0.00621447945640927,0.0130527477998057,0.0374130596342582,"3","Pmas","Pmas"
-2.65054738772727,0.0149005886260461,0.00386398172171582,0.00732732361456202,0.0224738536375302,"4","Pmas","Pmas"
-2.65054738772727,0.00273968190392215,0.000753007422166273,0.00126381447638491,0.0042155493314594,"5","Pmas","Pmas"
-2.65054738772727,0.000573114724836898,0.000172309086404483,0.000235395121275111,0.000910834328398686,"6","Pmas","Pmas"
-2.65054738772727,0.838733709454232,0.10256265730934,0.637714594969202,1.03975282393926,"1","Pver","Pver"
-2.65054738772727,0.0823584656230386,0.0471146699446936,-0.00998459061205266,0.17470152185813,"2","Pver","Pver"
-2.65054738772727,0.0450131232074996,0.0304665235866206,-0.0147001657564169,0.104726412171416,"3","Pver","Pver"
-2.65054738772727,0.0276375707630221,0.0204150553013149,-0.0123752023699487,0.0676503438959928,"4","Pver","Pver"
-2.65054738772727,0.00517164921179558,0.00398459328541412,-0.00263801012065622,0.0129813085442474,"5","Pver","Pver"
-2.65054738772727,0.00108548174041256,0.000852380474771965,-0.00058515329126564,0.00275611677209077,"6","Pver","Pver"
-2.65054738772727,0.498272937275103,0.0795800508945004,0.342298903634018,0.654246970916189,"1","Acor","Acor"
-2.65054738772727,0.188600482715424,0.0152660642997885,0.158679546502166,0.218521418928682,"2","Acor","Acor"
-2.65054738772727,0.153722448132843,0.0264160383890338,0.101947964276109,0.205496931989576,"3","Acor","Acor"
-2.65054738772727,0.126061205077915,0.032317664200814,0.0627197471798599,0.18940266297597,"4","Acor","Acor"
-2.65054738772727,0.0274080385179286,0.00863077120398718,0.0104920377993084,0.0443240392365489,"5","Acor","Acor"
-2.65054738772727,0.00593488828078681,0.00206075709558994,0.00189587859254516,0.00997389796902846,"6","Acor","Acor"
-2.65054738772727,0.682381935281405,0.070654407384983,0.543901841457818,0.820862029104993,"1","Lobo_sp","Lobo_sp"
-2.65054738772727,0.144550714352183,0.0248165839487793,0.0959111035932605,0.193190325111105,"2","Lobo_sp","Lobo_sp"
-2.65054738772727,0.0936284911105119,0.0231201537850041,0.0483138223748764,0.138943159846147,"3","Lobo_sp","Lobo_sp"
-2.65054738772727,0.0641142025463886,0.0192153993512782,0.026452711869329,0.101775693223448,"4","Lobo_sp","Lobo_sp"
-2.65054738772727,0.0126433235547433,0.00422613450235348,0.00436025213630841,0.0209263949731783,"5","Lobo_sp","Lobo_sp"
-2.65054738772727,0.00268133315476837,0.000965223453622024,0.000789529948635838,0.00457313636090091,"6","Lobo_sp","Lobo_sp"
-2.65054738772727,0.43152894432872,0.0783791081978137,0.277908715120637,0.585149173536803,"1","Menc","Menc"
-2.65054738772727,0.194652081712987,0.01120725081999,0.1726862737401,0.216617889685874,"2","Menc","Menc"
-2.65054738772727,0.174385485050149,0.0250917402496877,0.125206577851327,0.223564392248971,"3","Menc","Menc"
-2.65054738772727,0.155910392121139,0.0370083033446662,0.0833754504366604,0.228445333805618,"4","Menc","Menc"
-2.65054738772727,0.035699982460019,0.0109020361394541,0.0143323842685349,0.0570675806515032,"5","Menc","Menc"
-2.65054738772727,0.00782311432698579,0.00266922993760995,0.00259151978281419,0.0130547088711574,"6","Menc","Menc"
-2.65054738772727,0.196489621594187,0.0482899355390155,0.101843087121955,0.291136156066418,"1","Spis","Spis"
-2.65054738772727,0.155401768190858,0.0203494773565897,0.115517525467729,0.195286010913987,"2","Spis","Spis"
-2.65054738772727,0.212084636660766,0.0113093066483752,0.189918802939831,0.234250470381701,"3","Spis","Spis"
-2.65054738772727,0.309806846791542,0.0403828316579884,0.230657951148141,0.388955742434943,"4","Spis","Spis"
-2.65054738772727,0.101584608131991,0.0248146581845277,0.0529487718016448,0.150220444462338,"5","Spis","Spis"
-2.65054738772727,0.0246325186306557,0.00751043999415477,0.00991232673406317,0.0393527105272483,"6","Spis","Spis"
-2.65054738772727,0.311623368075214,0.0616911661095993,0.190710904336122,0.432535831814307,"1","Abra","Abra"
-2.65054738772727,0.188363558410226,0.0128179081755908,0.163240920028926,0.213486196791525,"2","Abra","Abra"
-2.65054738772727,0.204590649953535,0.0161314450860049,0.17297359856638,0.23620770134069,"3","Abra","Abra"
-2.65054738772727,0.223635231764875,0.0397797775083806,0.145668300535433,0.301602162994318,"4","Abra","Abra"
-2.65054738772727,0.0585231857327783,0.0155286850271474,0.0280875223523031,0.0889588491132535,"5","Abra","Abra"
-2.65054738772727,0.0132640060633715,0.00411682188904561,0.00519518343007598,0.0213328286966671,"6","Abra","Abra"
-2.65054738772727,0.629863391817168,0.0724359338822312,0.48789157022147,0.771835213412866,"1","Gspp","Gspp"
-2.65054738772727,0.160721692840468,0.0225165604395337,0.116590045323263,0.204853340357674,"2","Gspp","Gspp"
-2.65054738772727,0.110732244747161,0.0240696079640502,0.0635566800156236,0.157907809478697,"3","Gspp","Gspp"
-2.65054738772727,0.079279785895043,0.0219629478142225,0.0362331991848342,0.122326372605252,"4","Gspp","Gspp"
-2.65054738772727,0.015994850507513,0.00507300795757192,0.00605193761738698,0.0259377633976391,"5","Gspp","Gspp"
-2.65054738772727,0.00340803419264701,0.00117488487784978,0.0011053021460807,0.00571076623921333,"6","Gspp","Gspp"
-2.65054738772727,0.94961183752693,0.0248516399965851,0.900903518176868,0.998320156876992,"1","Atab","Atab"
-2.65054738772727,0.0274630339062598,0.0132054997287179,0.00158073004011919,0.0533453377724004,"2","Atab","Atab"
-2.65054738772727,0.0134475495173713,0.0068045717894534,0.000110833879825394,0.0267842651549172,"3","Atab","Atab"
-2.65054738772727,0.00776778095816388,0.00403585288927488,-0.000142345351716807,0.0156779072680446,"4","Atab","Atab"
-2.65054738772727,0.00141444666384216,0.000750140737669094,-5.58021653255711e-05,0.00288469549300989,"5","Atab","Atab"
-2.65054738772727,0.000295351427432866,0.000160890247119834,-1.99876623857566e-05,0.000610690517251489,"6","Atab","Atab"
-2.65054738772727,0.0392969417619522,0.0211301597865843,-0.00211741040732951,0.0807112939312339,"1","Pdam","Pdam"
-2.65054738772727,0.0451898222070207,0.0218315631014529,0.0024007448019594,0.0879788996120821,"2","Pdam","Pdam"
-2.65054738772727,0.0982963435715164,0.0385841286689402,0.0226728410055343,0.173919846137499,"3","Pdam","Pdam"
-2.65054738772727,0.360160593831476,0.0511677708011913,0.259873605891941,0.460447581771011,"4","Pdam","Pdam"
-2.65054738772727,0.325084437854404,0.0712652987798476,0.185407018898417,0.464761856810392,"5","Pdam","Pdam"
-2.65054738772727,0.13197186077363,0.0620700335997127,0.0103168303990021,0.253626891148258,"6","Pdam","Pdam"
-2.65054738772727,0.0571735601006062,0.0141748151019739,0.0293914330132229,0.0849556871879895,"1","Shys","Shys"
-2.65054738772727,0.0629131226864911,0.0132757391872238,0.0368931520113855,0.0889330933615968,"2","Shys","Shys"
-2.65054738772727,0.127673323976698,0.0196541905769705,0.0891518183005497,0.166194829652847,"3","Shys","Shys"
-2.65054738772727,0.387525891858629,0.0171663362960772,0.353880490971815,0.421171292745443,"4","Shys","Shys"
-2.65054738772727,0.271455097411359,0.0364172460385624,0.200078606759642,0.342831588063075,"5","Shys","Shys"
-2.65054738772727,0.0932590039662163,0.0198242698327036,0.0544041490743135,0.132113858858119,"6","Shys","Shys"
-2.65054738772727,0.528733731495134,0.0898263541597294,0.352677312479525,0.704790150510744,"1","Plat","Plat"
-2.65054738772727,0.18390977941606,0.0187389133828147,0.147182184076327,0.220637374755792,"2","Plat","Plat"
-2.65054738772727,0.143898558233323,0.0298858616503411,0.0853233457517076,0.202473770714938,"3","Plat","Plat"
-2.65054738772727,0.113942444340365,0.0341882016037204,0.0469348005008783,0.180950088179851,"4","Plat","Plat"
-2.65054738772727,0.0242810673026622,0.00875735277793667,0.00711697125799455,0.0414451633473299,"5","Plat","Plat"
-2.65054738772727,0.00523441921245571,0.00204632685225349,0.00122369228144165,0.00924514614346977,"6","Plat","Plat"
-2.60332318210101,0.644044429249299,0.0907688728813522,0.466140707484554,0.821948151014043,"1","Adgt","Adgt"
-2.60332318210101,0.156614861665488,0.0283949080397998,0.100961864563154,0.212267858767823,"2","Adgt","Adgt"
-2.60332318210101,0.106090828848739,0.0299284550959987,0.0474321347476574,0.164749522949821,"3","Adgt","Adgt"
-2.60332318210101,0.0750139556983023,0.0267636484513979,0.0225581686386712,0.127469742757933,"4","Adgt","Adgt"
-2.60332318210101,0.0150364040738379,0.00605205667908402,0.00317459095043813,0.0268982171972376,"5","Adgt","Adgt"
-2.60332318210101,0.0031995204643338,0.00136849370810413,0.000517322083380044,0.00588171884528757,"6","Adgt","Adgt"
-2.60332318210101,0.908338940807287,0.0207135358851984,0.86774115647982,0.948936725134754,"1","Pmas","Pmas"
-2.60332318210101,0.0488272778790257,0.0106219720947936,0.0280085951284408,0.0696459606296105,"2","Pmas","Pmas"
-2.60332318210101,0.0248846657884301,0.00593536111305194,0.0132515717716088,0.0365177598052515,"3","Pmas","Pmas"
-2.60332318210101,0.0146851975104956,0.00368722040242238,0.00745837831868648,0.0219120167023048,"4","Pmas","Pmas"
-2.60332318210101,0.00269928518714169,0.000719917681282707,0.001288272459994,0.00411029791428938,"5","Pmas","Pmas"
-2.60332318210101,0.000564632827619871,0.000165516161065422,0.000240227113072314,0.000889038542167428,"6","Pmas","Pmas"
-2.60332318210101,0.840891066664603,0.0970909699935313,0.650596262253223,1.03118587107598,"1","Pver","Pver"
-2.60332318210101,0.0813689240653893,0.0447596897258009,-0.00635845575636787,0.169096303887146,"2","Pver","Pver"
-2.60332318210101,0.0443738842217812,0.0288029150361892,-0.0120787918989168,0.100826560342479,"3","Pver","Pver"
-2.60332318210101,0.0272096660928345,0.0192486392304428,-0.0105169735502382,0.0649363057359072,"4","Pver","Pver"
-2.60332318210101,0.00508854274540971,0.00375391957368223,-0.00226900441986742,0.0124460899106868,"5","Pver","Pver"
-2.60332318210101,0.00106791620998226,0.000803695952596646,-0.000507298911627781,0.00264313133159229,"6","Pver","Pver"
-2.60332318210101,0.508007721000422,0.0770884271007365,0.356917180258137,0.659098261742707,"1","Acor","Acor"
-2.60332318210101,0.187226058630514,0.0156709660964347,0.156511529478554,0.217940587782474,"2","Acor","Acor"
-2.60332318210101,0.1506011247703,0.0257310111530387,0.100169269624546,0.201032979916055,"3","Acor","Acor"
-2.60332318210101,0.122093397330643,0.0305876993565,0.0621426082219639,0.182044186439322,"4","Acor","Acor"
-2.60332318210101,0.0263700277389811,0.00807026330750501,0.0105526023105161,0.042187453167446,"5","Acor","Acor"
-2.60332318210101,0.00570167052914017,0.00192808777493264,0.00192268793124022,0.00948065312704012,"6","Acor","Acor"
-2.60332318210101,0.683743730629148,0.0669880735182939,0.552449519139571,0.815037942118726,"1","Lobo_sp","Lobo_sp"
-2.60332318210101,0.144097136146219,0.0237288416440333,0.09758946112906,0.190604811163379,"2","Lobo_sp","Lobo_sp"
-2.60332318210101,0.0931886405305968,0.0219373321270391,0.0501922596447067,0.136185021416487,"3","Lobo_sp","Lobo_sp"
-2.60332318210101,0.0637431954083384,0.0181646558160233,0.0281411242173667,0.0993452665993101,"4","Lobo_sp","Lobo_sp"
-2.60332318210101,0.0125632442912194,0.00399876720084916,0.00472580459499502,0.0204006839874438,"5","Lobo_sp","Lobo_sp"
-2.60332318210101,0.00266405299447747,0.000918131561679357,0.000864548200516417,0.00446355778843853,"6","Lobo_sp","Lobo_sp"
-2.60332318210101,0.436644100292175,0.0758863977751307,0.287909493736438,0.585378706847911,"1","Menc","Menc"
-2.60332318210101,0.194407255240966,0.0114095062726045,0.172045033865277,0.216769476616655,"2","Menc","Menc"
-2.60332318210101,0.172862099076828,0.0245223841584911,0.12479910931113,0.220925088842526,"3","Menc","Menc"
-2.60332318210101,0.153447526661185,0.0353356399176812,0.0841909450518537,0.222704108270516,"4","Menc","Menc"
-2.60332318210101,0.0349813481287776,0.0103240130890122,0.0147466542983935,0.0552160419591616,"5","Menc","Menc"
-2.60332318210101,0.00765767060006883,0.00253307176389197,0.00269294117258522,0.0126224000275524,"6","Menc","Menc"
-2.60332318210101,0.194609175952487,0.0461696830196999,0.104118260056244,0.285100091848729,"1","Spis","Spis"
-2.60332318210101,0.154589187903337,0.0196599481961015,0.116056397501055,0.19312197830562,"2","Spis","Spis"
-2.60332318210101,0.211874909779466,0.0112819420714762,0.189762709643706,0.233987109915227,"3","Spis","Spis"
-2.60332318210101,0.311376466703779,0.0387786028438976,0.235371801758957,0.387381131648601,"4","Spis","Spis"
-2.60332318210101,0.102623478559445,0.0239543806956033,0.055673755124101,0.149573201994789,"5","Spis","Spis"
-2.60332318210101,0.0249267811014862,0.00731390587371465,0.0105917890026895,0.0392617732002828,"6","Spis","Spis"
-2.60332318210101,0.312262281330628,0.0605529394839386,0.193580700784075,0.430943861877181,"1","Abra","Abra"
-2.60332318210101,0.188464801529726,0.0126318545804563,0.163706821494084,0.213222781565368,"2","Abra","Abra"
-2.60332318210101,0.204470339988996,0.0160137027056451,0.173084059426799,0.235856620551192,"3","Abra","Abra"
-2.60332318210101,0.223217744845141,0.0389571352774117,0.14686316276056,0.299572326929723,"4","Abra","Abra"
-2.60332318210101,0.0583608519724234,0.0151806195806406,0.0286073843313642,0.0881143196134825,"5","Abra","Abra"
-2.60332318210101,0.0132239803330858,0.00403364895013333,0.00531817366454668,0.0211297870016249,"6","Abra","Abra"
-2.60332318210101,0.623732563744512,0.0690619294230658,0.488373669372456,0.759091458116568,"1","Gspp","Gspp"
-2.60332318210101,0.162435688573167,0.0213293719481306,0.120630887741972,0.204240489404362,"2","Gspp","Gspp"
-2.60332318210101,0.112742656192763,0.0230191074222046,0.0676260346889835,0.157859277696543,"3","Gspp","Gspp"
-2.60332318210101,0.0811653080391182,0.0211924858550456,0.0396287990203543,0.122701817057882,"4","Gspp","Gspp"
-2.60332318210101,0.0164225257350736,0.00493512750556872,0.00674985356504596,0.0260951979051013,"5","Gspp","Gspp"
-2.60332318210101,0.00350125771536658,0.00115174765157562,0.00124387379899977,0.00575864163173339,"6","Gspp","Gspp"
-2.60332318210101,0.94862322446418,0.0246597516080906,0.900290999444619,0.996955449483741,"1","Atab","Atab"
-2.60332318210101,0.0279869776836338,0.0130908319573682,0.00232941851952604,0.0536445368477415,"2","Atab","Atab"
-2.60332318210101,0.0137170778667454,0.00675910732507205,0.00046947094196328,0.0269646847915275,"3","Atab","Atab"
-2.60332318210101,0.00792739927799374,0.00401317853961746,6.17138768144645e-05,0.015793084679173,"4","Atab","Atab"
-2.60332318210101,0.00144382305137047,0.000746619991290412,-1.95252416963422e-05,0.00290717134443729,"5","Atab","Atab"
-2.60332318210101,0.000301497656076899,0.000160345227739021,-1.27732153844542e-05,0.000615768527538252,"6","Atab","Atab"
-2.60332318210101,0.042118914926825,0.0218311982075609,-0.000669447299349819,0.0849072771529997,"1","Pdam","Pdam"
-2.60332318210101,0.0480974088832567,0.0222217816451936,0.00454351718636405,0.0916513005801494,"2","Pdam","Pdam"
-2.60332318210101,0.103436179458445,0.038262174647243,0.0284436951796677,0.178428663737223,"3","Pdam","Pdam"
-2.60332318210101,0.366640595220616,0.045423594690169,0.27761198557954,0.455669204861692,"4","Pdam","Pdam"
-2.60332318210101,0.315720563330187,0.0707841107825086,0.176986255518777,0.454454871141597,"5","Pdam","Pdam"
-2.60332318210101,0.12398633818067,0.0569224528359902,0.0124203807104497,0.235552295650891,"6","Pdam","Pdam"
-2.60332318210101,0.0601546366703007,0.0144662311157312,0.0318013446914348,0.0885079286491665,"1","Shys","Shys"
-2.60332318210101,0.0657123972007768,0.0133222215790774,0.0396013227117228,0.0918234716898308,"2","Shys","Shys"
-2.60332318210101,0.131898290671851,0.019187833195654,0.0942908286670074,0.169505752676695,"3","Shys","Shys"
-2.60332318210101,0.389630575840166,0.0166285491692579,0.357039218353268,0.422221933327065,"4","Shys","Shys"
-2.60332318210101,0.263795310019666,0.0351809729979657,0.194841870002578,0.332748750036755,"5","Shys","Shys"
-2.60332318210101,0.0888087895972385,0.0184464305318125,0.0526544501115659,0.124963129082911,"6","Shys","Shys"
-2.60332318210101,0.530635931296052,0.0868010669578597,0.360508966238997,0.700762896353107,"1","Plat","Plat"
-2.60332318210101,0.183579386673541,0.0184657202620795,0.147387240011273,0.219771533335808,"2","Plat","Plat"
-2.60332318210101,0.143280169697522,0.0289349744020468,0.0865686619759214,0.199991677419122,"3","Plat","Plat"
-2.60332318210101,0.113213960492518,0.0328729543250903,0.0487841539499108,0.177643767035125,"4","Plat","Plat"
-2.60332318210101,0.0240971397414164,0.00840828058577702,0.00761721262138612,0.0405770668614467,"5","Plat","Plat"
-2.60332318210101,0.00519341209895141,0.00196982570493814,0.00133262466145143,0.00905419953645139,"6","Plat","Plat"
-2.55609897647475,0.640717316894627,0.0872999896650822,0.469612481300347,0.811822152488907,"1","Adgt","Adgt"
-2.55609897647475,0.157596052343471,0.0271783086710124,0.104327546187574,0.210864558499367,"2","Adgt","Adgt"
-2.55609897647475,0.107178547219595,0.0288348017643668,0.0506633742600841,0.163693720179106,"3","Adgt","Adgt"
-2.55609897647475,0.0760030053679199,0.0259129942083475,0.0252144699879638,0.126791540747876,"4","Adgt","Adgt"
