"x","predicted","std.error","conf.low","conf.high","response.level","group","facet","panel","Taxa","Zone","Cross_shelf"
0.104899161816327,0.119187418793941,0.0329826322370206,0.0545426474940505,0.183832190093831,"4","inshore","Menc","S","Menc","S","inshore"
0.104899161816327,0.019475823185315,0.00670717501287148,0.00633000172207998,0.0326216446485501,"5","inshore","Menc","S","Menc","S","inshore"
0.104899161816327,0.00273610523076595,0.00127625270717068,0.000234695889539676,0.00523751457199222,"6","inshore","Menc","S","Menc","S","inshore"
0.104899161816327,0.834551491513096,0.0495065915939772,0.737520354991567,0.931582628034625,"1","inshore","Lobo_sp","S","Lobo_sp","S","inshore"
0.104899161816327,0.0891042692204672,0.0244555597329952,0.0411722529220287,0.137036285518906,"2","inshore","Lobo_sp","S","Lobo_sp","S","inshore"
0.104899161816327,0.0376682260933394,0.0121830825419738,0.013789823090392,0.0615466290962868,"3","inshore","Lobo_sp","S","Lobo_sp","S","inshore"
0.104899161816327,0.0331570971274406,0.0116057275631924,0.0104102890891998,0.0559039051656815,"4","inshore","Lobo_sp","S","Lobo_sp","S","inshore"
0.104899161816327,0.00484911250129805,0.00187582529551118,0.00117256248080694,0.00852566252178916,"5","inshore","Lobo_sp","S","Lobo_sp","S","inshore"
0.104899161816327,0.000669803544358527,0.000331805014264859,1.94776665096047e-05,0.00132012942220745,"6","inshore","Lobo_sp","S","Lobo_sp","S","inshore"
0.104899161816327,0.782359889653699,0.0491824648699314,0.685964029837727,0.878755749469671,"1","inshore","Acor","S","Acor","S","inshore"
0.104899161816327,0.113712301661668,0.0228599234590925,0.0689076749925043,0.158516928330831,"2","inshore","Acor","S","Acor","S","inshore"
0.104899161816327,0.0504905735971733,0.012659353470439,0.0256786967275508,0.0753024504667959,"3","inshore","Acor","S","Acor","S","inshore"
0.104899161816327,0.0457102321793255,0.0127107527654711,0.0207976145426093,0.0706228498160416,"4","inshore","Acor","S","Acor","S","inshore"
0.104899161816327,0.0067873817044487,0.00217641679451586,0.0025216831718495,0.0110530802370479,"5","inshore","Acor","S","Acor","S","inshore"
0.104899161816327,0.000939621203685514,0.000418555617923633,0.000119267267028287,0.00175997514034274,"6","inshore","Acor","S","Acor","S","inshore"
0.104899161816327,0.595481064245451,0.0754486855634153,0.44760435786027,0.743357770630632,"1","inshore","Plat","S","Plat","S","inshore"
0.104899161816327,0.183807192127793,0.0235584660426472,0.137633447153194,0.229980937102391,"2","inshore","Plat","S","Plat","S","inshore"
0.104899161816327,0.0995557515901834,0.0212677387075135,0.0578717496908485,0.141239753489518,"3","inshore","Plat","S","Plat","S","inshore"
0.104899161816327,0.102494882906762,0.0280970123261199,0.0474257506743891,0.157564015139135,"4","inshore","Plat","S","Plat","S","inshore"
0.104899161816327,0.0163696963950903,0.00552186994821476,0.00554703016927535,0.0271923626209053,"5","inshore","Plat","S","Plat","S","inshore"
0.104899161816327,0.00229141273472089,0.00105465753728265,0.000224321945623184,0.00435850352381859,"6","inshore","Plat","S","Plat","S","inshore"
0.104899161816327,0.395117940338238,0.087226036789169,0.224158049717301,0.566077830959175,"1","inshore","Abra","D","Abra","D","inshore"
0.104899161816327,0.215284282129821,0.0114848347728751,0.192774419606592,0.237794144653049,"2","inshore","Abra","D","Abra","D","inshore"
0.104899161816327,0.15256348770333,0.0228215754888518,0.107834021674718,0.197292953731942,"3","inshore","Abra","D","Abra","D","inshore"
0.104899161816327,0.195941277356301,0.052261821101661,0.0935099902305701,0.298372564482032,"4","inshore","Abra","D","Abra","D","inshore"
0.104899161816327,0.0359439202862305,0.0133605562995148,0.0097577111257618,0.0621301294466992,"5","inshore","Abra","D","Abra","D","inshore"
0.104899161816327,0.00514909218607962,0.00253881985534117,0.000173096706375743,0.0101250876657835,"6","inshore","Abra","D","Abra","D","inshore"
0.104899161816327,0.933404638348277,0.0208903731981499,0.892460259256303,0.974349017440252,"1","inshore","Pmas","D","Pmas","D","inshore"
0.104899161816327,0.0377085061118998,0.0115373445196591,0.0150957263761374,0.0603212858476622,"2","inshore","Pmas","D","Pmas","D","inshore"
0.104899161816327,0.0146145806811642,0.004796368015571,0.00521387211404515,0.0240152892482832,"3","inshore","Pmas","D","Pmas","D","inshore"
0.104899161816327,0.0122790556622531,0.00415702761939375,0.00413143124550304,0.0204266800790031,"4","inshore","Pmas","D","Pmas","D","inshore"
0.104899161816327,0.00175206323967259,0.000643277578217519,0.000491262354304102,0.00301286412504107,"5","inshore","Pmas","D","Pmas","D","inshore"
0.104899161816327,0.00024115595673313,0.00011552527415623,1.47305800828037e-05,0.000467581333383456,"6","inshore","Pmas","D","Pmas","D","inshore"
0.104899161816327,0.344029013067765,0.082572221428122,0.18219043294518,0.505867593190351,"1","inshore","Menc","D","Menc","D","inshore"
0.104899161816327,0.213086071022,0.013717275511919,0.186200705052625,0.239971436991374,"2","inshore","Menc","D","Menc","D","inshore"
0.104899161816327,0.163892871030348,0.01988406175578,0.124920826122649,0.202864915938047,"3","inshore","Menc","D","Menc","D","inshore"
0.104899161816327,0.228321667757756,0.0565897276669322,0.117407839635639,0.339235495879873,"4","inshore","Menc","D","Menc","D","inshore"
0.104899161816327,0.0442652520216241,0.0161400066638193,0.0126314202503019,0.0758990837929464,"5","inshore","Menc","D","Menc","D","inshore"
0.104899161816327,0.00640512510050717,0.00313556915472919,0.000259522486203249,0.0125507277148111,"6","inshore","Menc","D","Menc","D","inshore"
0.104899161816327,0.570773746561296,0.0926475764990089,0.389187833368319,0.752359659754273,"1","inshore","Lobo_sp","D","Lobo_sp","D","inshore"
0.104899161816327,0.190533739376289,0.0257060599529832,0.140150787684014,0.240916691068563,"2","inshore","Lobo_sp","D","Lobo_sp","D","inshore"
0.104899161816327,0.106288269161638,0.0260736674652172,0.0551848199849391,0.157391718338338,"3","inshore","Lobo_sp","D","Lobo_sp","D","inshore"
0.104899161816327,0.111787388054539,0.0363249101219615,0.04059187247384,0.182982903635238,"4","inshore","Lobo_sp","D","Lobo_sp","D","inshore"
0.104899161816327,0.0180808627773722,0.00714140376740492,0.00408396859419989,0.0320777569605445,"5","inshore","Lobo_sp","D","Lobo_sp","D","inshore"
0.104899161816327,0.00253599406886573,0.00128349084069587,2.03982466147907e-05,0.00505158989111667,"6","inshore","Lobo_sp","D","Lobo_sp","D","inshore"
0.104899161816327,0.561669822899602,0.101322759087487,0.363080864273899,0.760258781525305,"1","inshore","Acor","D","Acor","D","inshore"
0.104899161816327,0.192836814507168,0.0269175178005091,0.140079449064954,0.245594179949381,"2","inshore","Acor","D","Acor","D","inshore"
0.104899161816327,0.108772788707644,0.0283811615445684,0.0531467342408764,0.164398843174411,"3","inshore","Acor","D","Acor","D","inshore"
0.104899161816327,0.115341816408979,0.0404267310887071,0.0361068794624276,0.194576753355531,"4","inshore","Acor","D","Acor","D","inshore"
0.104899161816327,0.0187472498291948,0.00796544977427632,0.00313525515095056,0.0343592445074391,"5","inshore","Acor","D","Acor","D","inshore"
0.104899161816327,0.00263150764741271,0.0013970379430319,-0.000106636405965732,0.00536965170079116,"6","inshore","Acor","D","Acor","D","inshore"
0.104899161816327,0.584991158481106,0.0911308558342342,0.406377963165695,0.763604353796517,"1","inshore","Plat","D","Plat","D","inshore"
0.104899161816327,0.18674654785091,0.02675816864027,0.134301501023732,0.239191594678089,"2","inshore","Plat","D","Plat","D","inshore"
0.104899161816327,0.102411536049665,0.0255322988513532,0.0523691498584992,0.152453922240831,"3","inshore","Plat","D","Plat","D","inshore"
0.104899161816327,0.106378536569682,0.0345389994591284,0.0386833415677416,0.174073731571622,"4","inshore","Plat","D","Plat","D","inshore"
0.104899161816327,0.017079476375642,0.00671413332801402,0.00392001686533447,0.0302389358859495,"5","inshore","Plat","D","Plat","D","inshore"
0.104899161816327,0.00239274467299511,0.00120697163463444,2.71237387501609e-05,0.00475836560724005,"6","inshore","Plat","D","Plat","D","inshore"
0.111212744918367,0.203667860637917,0.0384756454729559,0.128256981228992,0.279078740046842,"1","offshore","Abra","S","Abra","S","offshore"
0.111212744918367,0.176538274569121,0.0192833295649554,0.138743643119792,0.21433290601845,"2","offshore","Abra","S","Abra","S","offshore"
0.111212744918367,0.177370240679973,0.0123563352368923,0.15315226863476,0.201588212725185,"3","offshore","Abra","S","Abra","S","offshore"
0.111212744918367,0.34377041824302,0.0392032610901656,0.266933438429775,0.420607398056265,"4","offshore","Abra","S","Abra","S","offshore"
0.111212744918367,0.0856066131480716,0.0199921210938811,0.0464227758295012,0.124790450466642,"5","offshore","Abra","S","Abra","S","offshore"
0.111212744918367,0.0130465927218976,0.00517960403231064,0.00289475536439027,0.0231984300794049,"6","offshore","Abra","S","Abra","S","offshore"
0.111212744918367,0.860386822851762,0.0328872643320466,0.795928969210902,0.924844676492622,"1","offshore","Pmas","S","Pmas","S","offshore"
0.111212744918367,0.0762468087582253,0.0169123680958057,0.043099176397162,0.109394441119289,"2","offshore","Pmas","S","Pmas","S","offshore"
0.111212744918367,0.0314859603792237,0.00808302122138453,0.0156435298990371,0.0473283908594103,"3","offshore","Pmas","S","Pmas","S","offshore"
0.111212744918367,0.0273586017260807,0.00743660918867085,0.0127831155491862,0.0419340879029752,"4","offshore","Pmas","S","Pmas","S","offshore"
0.111212744918367,0.00397350005485031,0.00121499210195339,0.00159215929352105,0.00635484081617957,"5","offshore","Pmas","S","Pmas","S","offshore"
0.111212744918367,0.000548306229858131,0.000237951728641598,8.19294116615516e-05,0.00101468304805471,"6","offshore","Pmas","S","Pmas","S","offshore"
0.111212744918367,0.361753428083426,0.0642373502592281,0.235850535113055,0.487656321053798,"1","offshore","Menc","S","Menc","S","offshore"
0.111212744918367,0.214421523944842,0.0119787277905548,0.190943648894745,0.237899398994939,"2","offshore","Menc","S","Menc","S","offshore"
0.111212744918367,0.160177482940231,0.0176747237066552,0.125535661038491,0.194819304841972,"3","offshore","Menc","S","Menc","S","offshore"
0.111212744918367,0.216583743042372,0.0420598511336545,0.134147949625293,0.299019536459451,"4","offshore","Menc","S","Menc","S","offshore"
0.111212744918367,0.0411342723134268,0.011744206243957,0.0181160510482606,0.064152493578593,"5","offshore","Menc","S","Menc","S","offshore"
0.111212744918367,0.00592954967570147,0.00253136813245722,0.000968159304472909,0.01089094004693,"6","offshore","Menc","S","Menc","S","offshore"
0.111212744918367,0.698805091294648,0.0664489625443095,0.568567517897751,0.829042664691546,"1","offshore","Lobo_sp","S","Lobo_sp","S","offshore"
0.111212744918367,0.148868076022397,0.0265415112880905,0.096847669802476,0.200888482242317,"2","offshore","Lobo_sp","S","Lobo_sp","S","offshore"
0.111212744918367,0.0718933425312916,0.0180395594868945,0.0365364556400105,0.107250229422573,"3","offshore","Lobo_sp","S","Lobo_sp","S","offshore"
0.111212744918367,0.0685119995280352,0.0200484343784334,0.0292177901998911,0.107806208856179,"4","offshore","Lobo_sp","S","Lobo_sp","S","offshore"
0.111212744918367,0.0104664072338485,0.00355174077474659,0.0035051232329228,0.0174276912347742,"5","offshore","Lobo_sp","S","Lobo_sp","S","offshore"
0.111212744918367,0.00145508338977973,0.000669323853882176,0.000143232742177118,0.00276693403738235,"6","offshore","Lobo_sp","S","Lobo_sp","S","offshore"
0.111212744918367,0.623129296664556,0.0585536385518471,0.50836627393916,0.737892319389953,"1","offshore","Acor","S","Acor","S","offshore"
0.111212744918367,0.175492753585372,0.0204416362163577,0.135427882816242,0.215557624354503,"2","offshore","Acor","S","Acor","S","offshore"
0.111212744918367,0.092058288920757,0.0168928228467311,0.0589489645439486,0.125167613297565,"3","offshore","Acor","S","Acor","S","offshore"
0.111212744918367,0.0926713333232709,0.0206923908591416,0.0521149924853275,0.133227674161214,"4","offshore","Acor","S","Acor","S","offshore"
0.111212744918367,0.0146077373019492,0.00403048575180373,0.00670813038821205,0.0225073442156863,"5","offshore","Acor","S","Acor","S","offshore"
0.111212744918367,0.00204059020409419,0.000846779474533356,0.000380932931161066,0.00370024747702732,"6","offshore","Acor","S","Acor","S","offshore"
0.111212744918367,0.403729551125198,0.0615232239414986,0.283146247987069,0.524312854263328,"1","offshore","Plat","S","Plat","S","offshore"
0.111212744918367,0.215175504380566,0.0115441402931101,0.192549405173592,0.237801603587539,"2","offshore","Plat","S","Plat","S","offshore"
0.111212744918367,0.150491746385377,0.0177409828708048,0.115720058908257,0.185263433862496,"3","offshore","Plat","S","Plat","S","offshore"
0.111212744918367,0.190901731086749,0.0363367868126419,0.119682937620061,0.262120524553437,"4","offshore","Plat","S","Plat","S","offshore"
0.111212744918367,0.0347330467652144,0.00948603922913247,0.0161407515201806,0.0533253420102481,"5","offshore","Plat","S","Plat","S","offshore"
0.111212744918367,0.00496842025689614,0.00207044271576757,0.0009104271019384,0.00902641341185389,"6","offshore","Plat","S","Plat","S","offshore"
0.111212744918367,0.318835628083391,0.0699051738579339,0.18182400498883,0.455847251177953,"1","offshore","Abra","D","Abra","D","offshore"
0.111212744918367,0.210063252226702,0.0152037198544903,0.180264508880864,0.239861995572539,"2","offshore","Abra","D","Abra","D","offshore"
0.111212744918367,0.168666161864534,0.0165422705387245,0.136243907386116,0.201088416342952,"3","offshore","Abra","D","Abra","D","offshore"
0.111212744918367,0.246005363019543,0.051630545651855,0.144811353039756,0.34719937299933,"4","offshore","Abra","D","Abra","D","offshore"
0.111212744918367,0.0492584550896463,0.0159471903149266,0.0180025364177842,0.0805143737615085,"5","offshore","Abra","D","Abra","D","offshore"
0.111212744918367,0.00717113971618422,0.00328607486305602,0.000730551334092026,0.0136117280982764,"6","offshore","Abra","D","Abra","D","offshore"
0.111212744918367,0.909448952542404,0.0246243324894833,0.861186147719677,0.95771175736513,"1","offshore","Pmas","D","Pmas","D","offshore"
0.111212744918367,0.0506937941515662,0.0133158509344395,0.0245952058965606,0.0767923824065717,"2","offshore","Pmas","D","Pmas","D","offshore"
0.111212744918367,0.02005158328084,0.00580538187592867,0.00867324388751824,0.0314299226741618,"3","offshore","Pmas","D","Pmas","D","offshore"
0.111212744918367,0.017026251635175,0.00510926500841824,0.00701227623120453,0.0270402270391455,"4","offshore","Pmas","D","Pmas","D","offshore"
0.111212744918367,0.00244290860707186,0.000803874441915361,0.000867343652825516,0.0040184735613182,"5","offshore","Pmas","D","Pmas","D","offshore"
0.111212744918367,0.000336509782943417,0.000151583037343721,3.9412489082535e-05,0.000633607076804299,"6","offshore","Pmas","D","Pmas","D","offshore"
0.111212744918367,0.273155899097383,0.0634936198075902,0.148710691026427,0.397601107168339,"1","offshore","Menc","D","Menc","D","offshore"
0.111212744918367,0.200913168109028,0.0193663285490992,0.162955861640024,0.238870474578032,"2","offshore","Menc","D","Menc","D","offshore"
0.111212744918367,0.175282039287777,0.0137880120659667,0.148258032220078,0.202306046355475,"3","offshore","Menc","D","Menc","D","offshore"
0.111212744918367,0.281325914232202,0.0531033215724811,0.17724531649069,0.385406511973714,"4","offshore","Menc","D","Menc","D","offshore"
0.111212744918367,0.0604069832766641,0.0188994138932306,0.0233648127170161,0.097449153836312,"5","offshore","Menc","D","Menc","D","offshore"
0.111212744918367,0.00891599599694648,0.00403130904664041,0.00101477545498077,0.0168172165389122,"6","offshore","Menc","D","Menc","D","offshore"
0.111212744918367,0.487934832092041,0.0842469324830641,0.322813878617258,0.653055785566824,"1","offshore","Lobo_sp","D","Lobo_sp","D","offshore"
0.111212744918367,0.207696980620754,0.0167071528417745,0.17495156276667,0.240442398474838,"2","offshore","Lobo_sp","D","Lobo_sp","D","offshore"
0.111212744918367,0.128788490928985,0.0240266683224841,0.0816970863484272,0.175879895509544,"3","offshore","Lobo_sp","D","Lobo_sp","D","offshore"
0.111212744918367,0.147040851252435,0.040116618379401,0.0684137240472719,0.225667978457599,"4","offshore","Lobo_sp","D","Lobo_sp","D","offshore"
0.111212744918367,0.0250033198410606,0.008770113624652,0.00781421299641869,0.0421924266857026,"5","offshore","Lobo_sp","D","Lobo_sp","D","offshore"
0.111212744918367,0.00353552526472367,0.00167155682968691,0.000259334080425383,0.00681171644902196,"6","offshore","Lobo_sp","D","Lobo_sp","D","offshore"
0.111212744918367,0.478678678400432,0.100427067093092,0.281845243824985,0.675512112975879,"1","offshore","Acor","D","Acor","D","offshore"
0.111212744918367,0.209048591749794,0.017738995608982,0.174280799234275,0.243816384265313,"2","offshore","Acor","D","Acor","D","offshore"
0.111212744918367,0.131262853848638,0.0280033704602654,0.0763772563007848,0.186148451396491,"3","offshore","Acor","D","Acor","D","offshore"
0.111212744918367,0.15142521488568,0.0486373395438464,0.0560977810758957,0.246752648695465,"4","offshore","Acor","D","Acor","D","offshore"
0.111212744918367,0.025916115213147,0.0106077597136198,0.00512528821779718,0.0467069422084967,"5","offshore","Acor","D","Acor","D","offshore"
0.111212744918367,0.00366854590230892,0.00190941090476815,-7.38307027246992e-05,0.00741092250734253,"6","offshore","Acor","D","Acor","D","offshore"
0.111212744918367,0.502504517411827,0.0933697469963716,0.319503176053322,0.685505858770332,"1","offshore","Plat","D","Plat","D","offshore"
0.111212744918367,0.205325993971112,0.0193774284710547,0.167346932054844,0.243305055887381,"2","offshore","Plat","D","Plat","D","offshore"
0.111212744918367,0.124868206539744,0.0263836535172127,0.0731571958654231,0.176579217214064,"3","offshore","Plat","D","Plat","D","offshore"
0.111212744918367,0.140334786720314,0.0426843856445831,0.0566749281547123,0.223994645285915,"4","offshore","Plat","D","Plat","D","offshore"
0.111212744918367,0.0236304906642837,0.0090870254993183,0.00582024795902273,0.0414407333695447,"5","offshore","Plat","D","Plat","D","offshore"
0.111212744918367,0.00333600469271977,0.00166658020490626,6.95675137561214e-05,0.00660244187168343,"6","offshore","Plat","D","Plat","D","offshore"
0.111212744918367,0.36670248723123,0.0681901724911399,0.233052205049021,0.500352769413438,"1","inshore","Abra","S","Abra","S","inshore"
0.111212744918367,0.214682864045987,0.0118478344548062,0.191461535219775,0.2379041928722,"2","inshore","Abra","S","Abra","S","inshore"
0.111212744918367,0.159095255380495,0.0181629272989739,0.123496572020687,0.194693938740303,"3","inshore","Abra","S","Abra","S","inshore"
0.111212744918367,0.213404871892986,0.0440916276807985,0.126986869618872,0.2998228741671,"4","inshore","Abra","S","Abra","S","inshore"
0.111212744918367,0.0403096279009472,0.0122611690314316,0.0162781781909833,0.064341077610911,"5","inshore","Abra","S","Abra","S","inshore"
0.111212744918367,0.00580489354835489,0.00255822220381306,0.000790870164430611,0.0108189169322792,"6","inshore","Abra","S","Abra","S","inshore"
0.111212744918367,0.933120563600203,0.0198784916901544,0.894159435820522,0.972081691379885,"1","inshore","Pmas","S","Pmas","S","inshore"
0.111212744918367,0.0378643585360601,0.0109713341906304,0.0163609386600716,0.0593677784120485,"2","inshore","Pmas","S","Pmas","S","inshore"
0.111212744918367,0.0146784938614158,0.0045719783690392,0.00571758092000284,0.0236394068028288,"3","inshore","Pmas","S","Pmas","S","inshore"
0.111212744918367,0.0123342712135116,0.00397847617131056,0.0045366012043921,0.0201319412226311,"4","inshore","Pmas","S","Pmas","S","inshore"
0.111212744918367,0.00176005467458207,0.000621922758182233,0.000541108467379078,0.00297900088178506,"5","inshore","Pmas","S","Pmas","S","inshore"
0.111212744918367,0.000242258114226956,0.000113546932067462,1.97102168197141e-05,0.000464806011634199,"6","inshore","Pmas","S","Pmas","S","inshore"
0.111212744918367,0.562022544179285,0.0793410178696704,0.406517006657982,0.717528081700588,"1","inshore","Menc","S","Menc","S","inshore"
0.111212744918367,0.192749390051758,0.0221032389745052,0.149427837720046,0.23607094238347,"2","inshore","Menc","S","Menc","S","inshore"
0.111212744918367,0.108676515286109,0.0227125299643466,0.0641607745582029,0.153192256014015,"3","inshore","Menc","S","Menc","S","inshore"
0.111212744918367,0.115202749221793,0.0316303169360704,0.0532084672075077,0.177197031236078,"4","inshore","Menc","S","Menc","S","inshore"
0.111212744918367,0.0187210514552532,0.00637235606728676,0.00623146306670582,0.0312106398438005,"5","inshore","Menc","S","Menc","S","inshore"
0.111212744918367,0.00262774980580183,0.00121709609684354,0.000242285290264224,0.00501321432133943,"6","inshore","Menc","S","Menc","S","inshore"
0.111212744918367,0.840070220007433,0.0476351686858586,0.74670700498566,0.933433435029206,"1","inshore","Lobo_sp","S","Lobo_sp","S","inshore"
0.111212744918367,0.0863939829778724,0.0236990387150649,0.0399447206281248,0.13284324532762,"2","inshore","Lobo_sp","S","Lobo_sp","S","inshore"
0.111212744918367,0.0363383457499441,0.0116823689251048,0.0134413234026288,0.0592353680972594,"3","inshore","Lobo_sp","S","Lobo_sp","S","inshore"
0.111212744918367,0.031896509913367,0.0110679037224458,0.0102038172330165,0.0535892025937175,"4","inshore","Lobo_sp","S","Lobo_sp","S","inshore"
0.111212744918367,0.00465771619183641,0.00178581791939133,0.00115757738688316,0.00815785499678967,"5","inshore","Lobo_sp","S","Lobo_sp","S","inshore"
0.111212744918367,0.000643225159547067,0.000316865609223771,2.21799775291332e-05,0.001264270341565,"6","inshore","Lobo_sp","S","Lobo_sp","S","inshore"
0.111212744918367,0.789179749549319,0.0471048568608812,0.696855926605078,0.881503572493561,"1","inshore","Acor","S","Acor","S","inshore"
0.111212744918367,0.110605495379381,0.0221285353225185,0.0672343631166221,0.15397662764214,"2","inshore","Acor","S","Acor","S","inshore"
0.111212744918367,0.0487902079204899,0.0120829376193431,0.0251080853591334,0.0724723304818465,"3","inshore","Acor","S","Acor","S","inshore"
0.111212744918367,0.0440020784610622,0.0120399796501307,0.0204041519722109,0.0676000049499135,"4","inshore","Acor","S","Acor","S","inshore"
0.111212744918367,0.00652012280177638,0.00205949457114879,0.002483587615969,0.0105566579875838,"5","inshore","Acor","S","Acor","S","inshore"
0.111212744918367,0.000902345887971334,0.000398754454099967,0.00012080151926047,0.0016838902566822,"6","inshore","Acor","S","Acor","S","inshore"
0.111212744918367,0.605201811650365,0.0736584707068722,0.460833861908597,0.749569761392133,"1","inshore","Plat","S","Plat","S","inshore"
0.111212744918367,0.180976249954891,0.0237220904654597,0.134481807004589,0.227470692905193,"2","inshore","Plat","S","Plat","S","inshore"
0.111212744918367,0.0969142110227744,0.0207176724131859,0.0563083192494311,0.137520102796118,"3","inshore","Plat","S","Plat","S","inshore"
0.111212744918367,0.0989742957684533,0.0268820285847389,0.0462864879109889,0.151662103625918,"4","inshore","Plat","S","Plat","S","inshore"
0.111212744918367,0.0157328024124049,0.00524458473451498,0.00545360521888702,0.0260119996059228,"5","inshore","Plat","S","Plat","S","inshore"
0.111212744918367,0.00220062919111097,0.00100589709813225,0.000229107106618413,0.00417215127560353,"6","inshore","Plat","S","Plat","S","inshore"
0.111212744918367,0.40743940024234,0.0861456923900655,0.238596945734546,0.576281854750135,"1","inshore","Abra","D","Abra","D","inshore"
0.111212744918367,0.21508843474199,0.0116830031505631,0.192190169335618,0.237986700148362,"2","inshore","Abra","D","Abra","D","inshore"
0.111212744918367,0.14958789462838,0.0229778318498113,0.104552171759933,0.194623617496828,"3","inshore","Abra","D","Abra","D","inshore"
0.111212744918367,0.188765343873791,0.0500086870817562,0.0907501182794157,0.286780569468167,"4","inshore","Abra","D","Abra","D","inshore"
0.111212744918367,0.0342260047136079,0.0125039319694619,0.00971874838832358,0.0587332610388923,"5","inshore","Abra","D","Abra","D","inshore"
0.111212744918367,0.00489292179989043,0.00238434536340941,0.000219690760902918,0.00956615283887793,"6","inshore","Abra","D","Abra","D","inshore"
0.111212744918367,0.936522743456932,0.0196862926499708,0.897938318873874,0.975107168039991,"1","inshore","Pmas","D","Pmas","D","inshore"
0.111212744918367,0.0359949154345083,0.0109057386794823,0.0146200603979176,0.057369770471099,"2","inshore","Pmas","D","Pmas","D","inshore"
0.111212744918367,0.013913930022024,0.0045122753649689,0.00507003281835764,0.0227578272256904,"3","inshore","Pmas","D","Pmas","D","inshore"
0.111212744918367,0.0116746545968717,0.00390129557225458,0.00402825578220712,0.0193210534115362,"4","inshore","Pmas","D","Pmas","D","inshore"
0.111212744918367,0.00166465441463426,0.000603926532629716,0.000480980161371863,0.00284832866789666,"5","inshore","Pmas","D","Pmas","D","inshore"
0.111212744918367,0.000229102075029575,0.000108978852309459,1.55074494265247e-05,0.000442696700632625,"6","inshore","Pmas","D","Pmas","D","inshore"
0.111212744918367,0.355694148696105,0.0821424172070725,0.19469796936718,0.516690328025031,"1","inshore","Menc","D","Menc","D","inshore"
0.111212744918367,0.214035971845898,0.0127618255033143,0.189023253482417,0.239048690209378,"2","inshore","Menc","D","Menc","D","inshore"
0.111212744918367,0.161476905606694,0.0204092092296553,0.121475590563627,0.201478220649761,"3","inshore","Menc","D","Menc","D","inshore"
0.111212744918367,0.220533618842554,0.054563974499839,0.113590193969508,0.3274770437156,"4","inshore","Menc","D","Menc","D","inshore"
0.111212744918367,0.0421725063499502,0.015141659243528,0.0124953995664573,0.071849613133443,"5","inshore","Menc","D","Menc","D","inshore"
0.111212744918367,0.00608684865879916,0.00294768093729165,0.000309500183792263,0.0118641971338061,"6","inshore","Menc","D","Menc","D","inshore"
0.111212744918367,0.583290733379081,0.0900928479278163,0.406711996175917,0.759869470582245,"1","inshore","Lobo_sp","D","Lobo_sp","D","inshore"
0.111212744918367,0.187211528635041,0.0262052233823664,0.135850234598776,0.238572822671306,"2","inshore","Lobo_sp","D","Lobo_sp","D","inshore"
0.111212744918367,0.10287488181554,0.0253188313045249,0.0532508843280259,0.152498879303054,"3","inshore","Lobo_sp","D","Lobo_sp","D","inshore"
0.111212744918367,0.107016534412531,0.034381506536769,0.0396300198662354,0.174403048958827,"4","inshore","Lobo_sp","D","Lobo_sp","D","inshore"
0.111212744918367,0.0171968097614893,0.0066831670499265,0.00409804304096856,0.03029557648201,"5","inshore","Lobo_sp","D","Lobo_sp","D","inshore"
0.111212744918367,0.002409511996318,0.00120637693130032,4.50566591894234e-05,0.00477396733344658,"6","inshore","Lobo_sp","D","Lobo_sp","D","inshore"
0.111212744918367,0.574254267185198,0.0989066429552782,0.380400809161091,0.768107725209305,"1","inshore","Acor","D","Acor","D","inshore"
0.111212744918367,0.18962787265714,0.027633765685115,0.135466687157096,0.243789058157184,"2","inshore","Acor","D","Acor","D","inshore"
0.111212744918367,0.105338736473211,0.0276753399011259,0.0510960670071,0.159581405939322,"3","inshore","Acor","D","Acor","D","inshore"
0.111212744918367,0.110447470590195,0.0383874975098137,0.0352093580143393,0.185685583166051,"4","inshore","Acor","D","Acor","D","inshore"
0.111212744918367,0.0178313792944551,0.00747117628012716,0.00318814286325594,0.0324746157256543,"5","inshore","Acor","D","Acor","D","inshore"
0.111212744918367,0.00250027379980056,0.00131422288573174,-7.5555723891953e-05,0.00507610332349307,"6","inshore","Acor","D","Acor","D","inshore"
0.111212744918367,0.597385995682422,0.0890397447870716,0.422871302707124,0.771900688657721,"1","inshore","Plat","D","Plat","D","inshore"
0.111212744918367,0.183260465590112,0.0272813768340702,0.129789949546669,0.236730981633555,"2","inshore","Plat","D","Plat","D","inshore"
0.111212744918367,0.0990376972579385,0.0248829516321919,0.0502680082297902,0.147807386286087,"3","inshore","Plat","D","Plat","D","inshore"
0.111212744918367,0.101799111931529,0.0328601444923785,0.0373944121996848,0.166203811663373,"4","inshore","Plat","D","Plat","D","inshore"
0.111212744918367,0.0162433386932106,0.00631674896546827,0.00386273822151214,0.0286239391649091,"5","inshore","Plat","D","Plat","D","inshore"
0.111212744918367,0.00227339084478795,0.00113836299689268,4.22403695452228e-05,0.00450454132003067,"6","inshore","Plat","D","Plat","D","inshore"
0.117526328020408,0.203134719391869,0.0374231360736818,0.12978672049891,0.276482718284827,"1","offshore","Abra","S","Abra","S","offshore"
0.117526328020408,0.176296340274493,0.0189054077159924,0.139242422038102,0.213350258510884,"2","offshore","Abra","S","Abra","S","offshore"
0.117526328020408,0.177333470045862,0.0123539168977252,0.15312023785832,0.201546702233404,"3","offshore","Abra","S","Abra","S","offshore"
